embedding,embedding_modelo,id_pregunta,categoria,modelo,pregunta,respuesta,respuesta_referencia,fuentes,tiempo_segundos,num_docs_recuperados,prefiltrado
e5-large,intfloat/multilingual-e5-large,11,precios,mistral:7b-instruct,¿Me pueden obligar a pagar propina o un adicional al precio de la carta en un restaurante?," Claro que no, el Código de Protección y Defensa del Consumidor te protege. Los proveedores (en este caso, los restaurantes) no pueden obligarte a pagar más al precio fijado, como por ejemplo propina o algún adicional al precio de la carta. Estos sumarios adicionales solo pueden ser pedidos si son servicios distintos o adicionales que no se encuentren incluídos en el precio (por ejemplo, transporte, instalación). Deberán informarte de manera previa y aceptar expresamente por ti.","No. La propina es únicamente voluntaria, y cualquier recargo, suma o pago adicional que deba hacerse por el servicio de restaurante o alimentación debe figurar y ser informado al cliente de forma íntegra y adecuada antes de producirse el consumo.",Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor | Lineamientos sobre Protección al Consumidor - Actualizado 2022,1.27,3,True
e5-large,intfloat/multilingual-e5-large,12,educacion,mistral:7b-instruct,¿El colegio puede obligarme a comprar libros de texto nuevos para mis hijos?," El colegio no puede te obligar a comprar libros de texto nuevos para tus hijos. Debido a la Ley N° 29694 que protege a los consumidores en la adquisición de textos escolares, estas prácticas abusivas son ilegales y se trata de un derecho que garantiza que puedes adquirir dichos productos en las mejores condiciones de calidad y precio. En caso de que ocurra algo injusto, no dudes en contactar a INDECOPI para reclamarlo. (Fuente: Ley N° 29694)",No. Por ley los textos escolares que lleven los alumnos pueden ser reutilizados o de segunda mano. Está prohibido y sancionado exigir la compra de libros totalmente nuevos.,Ley N° 29694 | Ley N° 29694 | Lineamientos sobre Protección al Consumidor - Actualizado 2022,1.45,3,True
bge-m3,BAAI/bge-m3,1,libro_reclamaciones,qwen2.5:14b,¿Cuál es la diferencia entre queja y reclamo en el Libro de Reclamaciones?,"Claro, te explico con ejemplos prácticos:

1. **Queja**: Es cuando te desagrada algo sobre cómo fue tratado por la empresa pero no está relacionado directamente con el producto o servicio que compraste. Por ejemplo, si las instalaciones del local son muy sucias o si los empleados fueron impolitos contigo.

2. **Reclamo**: Aquí sí estás diciendo que algo con tu compra está mal y debes pedir una solución, como devolución de dinero, reemplazo del producto o servicio nuevamente. Por ejemplo, si compraste un celular nuevo pero no funciona y te gustaría obtener otro o tu dinero de vuelta.

Para hacer un reclamo en el Libro de Reclamaciones:

- Encuentra la sección física o virtual donde puedes dejar tus reclamos.
- Describe claramente lo que sucedió con detalles del problema específico.
- La empresa debe responder dentro de los 15 días hábiles, no pueden demorar más.

Recuerda que si el proveedor no responde a tu reclamo o no te da una solución adecuada, puedes ir a INDECOPI para denunciar el maltrato al consumidor. 

Espero que esto aclare tus dudas sobre la diferencia entre queja y reclamo en Perú.","La reclamación trata sobre problemas o deficiencias en el producto o servicio en sí, como un aparato que no funcione o una comida contaminada, mientras que una queja trata sobre el servicio al cliente y el trato al consumidor por parte del establecimiento o proveedor, como un mesero que exija propina.",Guía de procedimientos INDECOPI - Reclamos y Denuncias | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Decreto Supremo N° 011-2011-PCM,9.37,3,True
bge-m3,BAAI/bge-m3,2,telecomunicaciones,qwen2.5:14b,¿A quién reclamo si tengo un problema con mi servicio de telefonía móvil?,"Si tienes problemas con tu servicio de telefonía móvil, primero debes dirigirte a la empresa operadora que te brinda el servicio. Aquí están los pasos simples para hacerlo:

1. **Contacta a la Empresa Operadora**: Llama al número gratuito o al área de atención al cliente de tu proveedor de servicios móviles.
2. **Completa la Información Requerida**: Proporciona toda la información que te soliciten, como tu nombre completo, correo electrónico y detalles del servicio (número telefónico).
3. **Describe el Problema**: Explica claramente cuál es el problema específico que estás experimentando.
4. **Espera Respuesta**: La empresa debe darte un plazo para resolver tu reclamo y notificarte los pasos siguientes por correo electrónico o mensaje de texto.

Si la empresa no resuelve tu problema, puedes dirigirte al OSIPTEL (Organismo Supervisor de las Condiciones del Mercado de Telecomunicaciones) que es la entidad reguladora del sector telecomunicaciones en Perú. Ellos pueden ayudarte a resolver el conflicto con tu proveedor si este no lo hace por su cuenta.

No olvides guardar toda la evidencia relacionada con tu reclamo, como facturas, correos electrónicos y registros de llamadas al servicio de atención al cliente.

Fuente: Contexto legal proporcionado.","El primer reclamo debe hacerse a la empresa prestadora del servicio, sea Claro, Movistar, Entel, etc. Ellos te deben brindar medios o canales para presentar tu reclamo. Si, luego de su respuesta, no sientes que han satisfecho tus derechos, puedes interponer una denuncia ante INDECOPI.",Guía de reclamos y quejas en el servicio público de telecomunicaciones | Resolución del Consejo Directivo N° 099-2022-CD-OSIPTEL | Resolución del Consejo Directivo N° 099-2022-CD-OSIPTEL,5.62,3,True
bge-m3,BAAI/bge-m3,3,indecopi,qwen2.5:14b,¿Qué diferencia una denuncia de una reclamación?,"Claro, te lo explico con un ejemplo sencillo:

Imagina que compraste un televisor nuevo pero no funciona. En este caso:

1. **Reclamo**: Este es el primer paso. Vas a la tienda donde compraste el televisor y le dices al encargado del Libro de Reclamaciones que te encuentras con un problema: tu televisor no funciona. El proveedor tiene que responderte formalmente y tratar de solucionar el asunto.

2. **Denuncia**: Si la tienda no resuelve el problema, o si cometen alguna falta según las leyes del consumidor (como venderte algo defectuoso), puedes ir a INDECOPI para presentar una denuncia. Esto es como llamar a un árbitro cuando crees que alguien ha roto las reglas en un juego.

Es importante saber que una reclamación te permite resolver problemas directamente con la empresa, mientras que una denuncia es lo siguiente si no puedes solucionarlo por tu cuenta y requiere que intervenga INDECOPI para ayudarte.",Un reclamo o queja es una muestra de disconformidad que brinda el consumidor contra la empresa o proveedor a través del Libro de Reclamaciones. Una denuncia es una solicitud dirigida a INDECOPI para que sancionen con una multa al proveedor o empresa por vulnerar tus derechos como consumidor. Primero debe realizarse el reclamo antes de acudir a la denuncia.,Guía de procedimientos INDECOPI - Reclamos y Denuncias | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Lineamientos sobre Protección al Consumidor - Actualizado 2022,4.42,3,True
bge-m3,BAAI/bge-m3,4,inmobiliario,qwen2.5:14b,¿Qué debe figurar en el contrato de compraventa de un departamento que me brinda la inmobiliaria?,"Según las leyes peruanas, tu contrato de compraventa para un departamento debe incluir la siguiente información esencial:

1. **Datos básicos**: Los nombres completos y los domicilios legales del vendedor (la inmobiliaria) y del comprador.
2. **Detalles sobre el inmueble**: Esto incluye el número de partida registral, si se trata de un departamento ya construido o en desarrollo, la ubicación exacta, área exclusiva y común, medidas perimétricas, acabados y características relevantes.
3. **Precio del departamento** y cómo vas a pagar (por ejemplo, cuotas mensuales) con el plazo total para completar el pago.
4. **Plazos de entrega**: Fecha o condiciones en que se te entregará el departamento una vez pagado.
5. **Penalidades por incumplimiento**: Si hay alguna multa por no cumplir con las fechas acordadas, debes saber cuándo y cómo pueden aplicarse estas penalidades.
6. **Mecanismos para resolver disputas** entre ambas partes si ocurre algún problema.

Además, cuando firmes el contrato, la inmobiliaria debe darte documentos adicionales si es un departamento en construcción (bien futuro), como planos del proyecto y aprobaciones de la municipalidad. Si ya está listo para vivir, te darán copias de los registros oficiales sobre el departamento.

Es importante que revises todo cuidadosamente antes de firmar cualquier cosa. Si tienes dudas, puedes pedir una explicación clara al vendedor o considerar consultar con un abogado especializado en derecho inmobiliario para asegurarte de entender todos los detalles del contrato y lo que estás comprando.

Fuente: Ley N° 29571 (Código de Protección y Defensa del Consumidor), artículo 78.","Deben brindarse todos los datos y condiciones de la venta del departamento. Algunas cosas indispensables son el área del inmueble, el precio exacto, la forma y plazos de pago, las penalidades que hubieran y la forma de resolver controversias. Estos datos deben coincidir con las ofertas y ofrecimientos dados en la publicidad o las negociaciones previas.",Código de Protección y Defensa del Consumidor | Guía sobre productos y servicios inmobiliarios | Guía sobre productos y servicios inmobiliarios,7.41,3,True
bge-m3,BAAI/bge-m3,5,servicios_financieros,qwen2.5:14b,"¿Tengo derecho a pagar por adelantado mis préstamos con el banco, para evitar intereses?","Sí, tienes ese derecho según la ley. Si tienes un préstamo o crédito al plazo, puedes pagar más de lo que normalmente debes cada mes sin ser penalizado. Esto ayuda a reducir el monto total de los intereses que te cobran.

Aquí cómo hacerlo paso a paso:

1. **Consulta tu contrato**: Asegúrate de revisar bien tu contrato para ver si no hay restricciones específicas sobre pagos anticipados.
2. **Contacta al banco**: Si tienes dudas o quieres hacer un pago mayor, es mejor que llames al banco antes para confirmarlo.
3. **Hacer el pago**: Realiza el pago en la cantidad extra que quieras cancelar de tu deuda total.
4. **Verifica cómo fue aplicado**: Después del pago, verifica con el banco cómo aplicaron tus fondos; normalmente primero a los intereses y luego al capital.

Recuerda que si te piden un cargo adicional por hacer este pago anticipado, es posible que sea ilegal, ya que la ley no permite cobros de ese tipo. Si crees que esto está sucediendo, puedes denunciarlo ante INDECOPI.

Fuente: Código de Protección y Defensa del Consumidor, Ley N° 29571","Sí. El consumidor tiene derecho a pagar por adelantado los créditos o deudas que haya contraído con la institución financiera, libremente. El banco no puede negarse a recibir el pago.",Código de Protección y Defensa del Consumidor | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Lineamientos sobre Protección al Consumidor - Actualizado 2022,4.94,3,True
bge-m3,BAAI/bge-m3,6,indecopi,qwen2.5:14b,¿Puedo pedir indemnización o reparación por los daños sufridos mediante el Libro de Reclamaciones o INDECOPI?,"No puedes solicitar una indemnización directamente a través del Libro de Reclamaciones ni a INDECOPI. El Libro de Reclamaciones es un medio para quejas iniciales, pero no te garantiza una compensación económica por daños y perjuicios.

INDECOPI puede ayudarte a resolver controversias con empresas y hacerlas cumplir la ley, como devolverte el dinero pagado o cambiar un producto defectuoso. Sin embargo, INDECOPI NO tiene poder para ordenar indemnizaciones económicas ni cubrir daños más graves como lucro cesante (pérdidas de ingresos), daño emergente (daños directamente causados por la mala conducta del proveedor) o daño moral.

Si sufres un daño serio que requiere una compensación económica, debes recurrir a un abogado y presentar una demanda en el Poder Judicial. Esto es para obtener una indemnización completa y justa por los daños sufridos.","No. La reclamación y la denuncia por derechos de consumidor no permiten exigirle a la empresa o proveedor una indemnización por daños y perjuicios. La indemnización por los daños sufridos debe interponerse como un juicio ordinario, ante el Poder Judicial.",Decreto Supremo N° 011-2011-PCM | Guía de procedimientos INDECOPI - Reclamos y Denuncias | Resolución Final N° 016-2022/CPC-INDECOPI-PUN,4.04,3,True
bge-m3,BAAI/bge-m3,7,productos_defectuosos,qwen2.5:14b,¿Pueden negarse a cambiarme una prenda de ropa porque la que compré tiene roturas o mala calidad?,"No pueden negarte el cambio si la ropa presenta defectos como las roturas que mencionas. Si notas que un producto no está en buen estado o hay algún defecto al momento de comprarlo, tienes derecho a devolverlo o cambiarlo.

Aquí te explico los pasos que debes seguir:

1. **Observa el problema**: Presta atención al problema específico del producto. En tu caso, son las roturas que notaste en la ropa.
2. **Comunícate con el vendedor**: Informa al vendedor sobre lo que sucede y demuestra el defecto en la prenda.
3. **Presenta una reclamación formal**: Si no resuelven el problema de inmediato, puedes presentar una reclamación por escrito a la empresa o tienda donde compraste la ropa.
4. **Reclama tu derecho**: Como consumidor, tienes el derecho legal para solicitar un cambio si el producto está defectuoso.

Si no obtienes respuesta favorable, podrías contactar a INDECOPI (Instituto Nacional de Defensa de las Libertades Públicas y la Protección del Consumidor) para que intervengan en tu caso. Recuerda llevar todos los documentos pertinentes como comprobante de compra y evidencia del defecto.

No tengo información suficiente en mi base de datos para responder esto con certeza, pero según lo que dice el contexto legal, estas son las acciones básicas que debes tomar.","No. Si el producto no cumple con la calidad, materiales o cualificaciones que se ofrecieron, entonces están obligados a restituirte un nuevo producto.",Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor,5.64,3,True
bge-m3,BAAI/bge-m3,8,servicios_financieros,qwen2.5:14b,¿El banco puede cobrar comisiones o conceptos a mi tarjeta de crédito sin avisarme?,"No, el banco no puede cobrarte nuevas comisiones o cargos a tu tarjeta de crédito sin notificarte primero. Siempre deben informarte antes sobre cualquier nuevo cargo que van a aplicar. Si te han cobrado algo sin aviso previo, puedes reclamarlo.

Pasos que puedes seguir:

1. **Consulta la información**: Revisa los avisos o correos electrónicos que el banco podría haber enviado acerca de nuevos cargos.
2. **Comunícate con el banco**: Llama a tu banco para preguntar sobre el cargo no esperado y solicita una explicación detallada.
3. **Realiza un reclamo formal**: Si la respuesta no te satisface, puedes presentar un reclamo en línea o por teléfono al INDECOPI (Instituto Nacional de Defensa de la Competencia y de la Protección de la Propiedad Intelectual), que es el organismo encargado de proteger los derechos del consumidor.
4. **Guarda evidencias**: Mantén copias de todos los documentos relacionados con tu reclamo, como correos electrónicos, mensajes telefónicos y cualquier otra comunicación oficial.

Recuerda que el banco está obligado a notificarte antes de cobrarte cualquier nuevo cargo o comisión.

Fuente: Código de Protección y Defensa del Consumidor, Ley N° 29571.",No. Está prohibido aumentar o cambiar las comisiones y otros gastos que pague el consumidor sin que primero se le informe adecuadamente.,Resolución SBS N° 3274-2017 | Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Cartilla informativa sobre Tarjetas de Crédito,5.28,3,True
bge-m3,BAAI/bge-m3,9,libro_reclamaciones,qwen2.5:14b,¿Una empresa o negocio digital tiene que tener un libro de reclamaciones?,"Sí, una empresa o negocio digital también debe tener un Libro de Reclamaciones. Este puede ser virtual, y está disponible para los consumidores cuando lo soliciten. El proveedor debe ayudarte a registrarte correctamente si decides hacerlo.

Pasos que puedes seguir:
1. Busca la opción del Libro de Reclamaciones en el sitio web o plataforma de la empresa.
2. Si no encuentras esta opción, pídele directamente al servicio al cliente cómo puedes dejar tu reclamo o queja registrada.
3. Llena toda la información requerida sobre tu problema.

Si te niegan el acceso a este libro o no recibes ayuda para registrar tu queja, puedes reportar esto a INDECOPI.","Sí. Todos los negocios, sean con tienda física o virtual, deben contar con un libro de reclamaciones. En caso de un negocio digital, el libro de reclamaciones es virtual, y tiene las mismas características que un libro de reclamaciones físico.",Código de Protección y Defensa del Consumidor | Decreto Supremo N° 011-2011-PCM | Lineamientos sobre Protección al Consumidor - Actualizado 2022,3.16,3,True
bge-m3,BAAI/bge-m3,10,precios,qwen2.5:14b,¿Pueden subir o cobrarme más del precio que muestran en la tienda o página web?,"No pueden aumentar el precio una vez que tú has visto el producto con su precio específico marcado en la tienda o en la página web. Según las leyes peruanas, cuando un establecimiento muestra un precio para un producto o servicio, ese debe ser el precio final que debes pagar, incluyendo todos los impuestos y cargos aplicables. Si te quieren cobrar más de lo mostrado, sería una violación a tus derechos como consumidor.

Pasos que puedes seguir si esto sucede:
1. Rechaza pagar el monto adicional y exige que te cobren el precio original.
2. Registra todos los detalles del incidente (fecha, hora, lugar, nombre del vendedor, etc.).
3. Si persisten en cobrarte más, puedes denunciar al INDECOPI.

Es importante que cualquier recargo adicional por servicios adicionales como instalación o transporte debes ser informado antes de la compra y aceptado voluntariamente por ti.

Fuente: Ley N° 29571 (Código de Protección y Defensa del Consumidor) Artículos 4, 5 y 7.","No. Cualquier aumento o sobreprecio al precio que se exhibe en la página web o en la tienda física está prohibido. La empresa debe mostrar exactamente el precio final a cobrar, o avisar claramente si existe algún recargo o pago adicional.",Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor,4.57,3,True
bge-m3,BAAI/bge-m3,11,precios,qwen2.5:14b,¿Me pueden obligar a pagar propina o un adicional al precio de la carta en un restaurante?,"No te pueden obligar a pagar una propina o un monto adicional que no esté claro desde el principio. Según las normas, los restaurantes deben tener sus precios bien visibles y no puedes ser forzado a pagar más allá de lo que ves en la carta sin que te avisen claramente antes.

Si ocurre esto, aquí es lo que podrías hacer:

1. Pide al encargado o gerente del lugar que explique por qué estás siendo cobrado algo adicional y cuál sería esa cantidad.
2. Si no estás de acuerdo, puedes negarte a pagar el monto extra si no te han avisado sobre ello antes de consumir.
3. Luego de esto, si sientes que tus derechos como consumidor están siendo violados, podrías presentar una queja ante INDECOPI (Instituto Nacional de Defensa del Consumidor).

Recuerda siempre preguntar y estar seguro de cuánto pagarás antes de aceptar cualquier servicio.

Fuente: Resolución N.° 3153-2019/SPC-INDECOPI","No. La propina es únicamente voluntaria, y cualquier recargo, suma o pago adicional que deba hacerse por el servicio de restaurante o alimentación debe figurar y ser informado al cliente de forma íntegra y adecuada antes de producirse el consumo.",Lineamientos sobre Protección al Consumidor - Actualizado 2022 | Código de Protección y Defensa del Consumidor | Código de Protección y Defensa del Consumidor,4.61,3,True
